Time,Amplitude
5.052,-0.015863771
5.053,-0.079261083
5.054,-0.118907183
5.055,-0.13063104
5.056,-0.112995493
5.057,-0.067437938
5.058,0.001870364
5.059,0.088432585
5.06,0.184062276
5.061,0.279684701
5.062,0.366225123
5.063,0.435497094
5.064,0.481003788
5.065,0.498573945
5.066,0.486770173
5.067,0.447029636
5.068,0.383523366
5.069,0.302747963
5.07,0.212889646
5.071,0.123022925
5.072,0.042222308
5.073,-0.021325983
5.074,-0.061125347
5.075,-0.07300475
5.076,-0.055527025
5.077,-0.010129559
5.078,0.05901639
5.079,0.145414004
5.08,0.240876837
5.081,0.336330161
5.082,0.422699246
5.083,0.491797651
5.084,0.537128556
5.085,0.554520708
5.086,0.542536722
5.087,0.50261377
5.088,0.438922891
5.089,0.35796069
5.09,0.267913397
5.091,0.177855528
5.092,0.096861598
5.093,0.033117837
5.094,-0.006879147
5.095,-0.018958311
5.096,-0.00168248
5.097,0.043510964
5.098,0.112450776
5.099,0.198640142
5.1,0.293892626
5.101,0.389133508
5.102,0.475288067
5.103,0.544169869
5.104,0.589282104
5.105,0.606453527
5.106,0.594246761
5.107,0.554098989
5.108,0.490181256
5.109,0.408990179
5.11,0.318711995
5.111,0.228421228
5.112,0.147192405
5.113,0.083211764
5.114,0.042975923
5.115,0.030655933
5.116,0.047688979
5.117,0.09263769
5.118,0.161330828
5.119,0.247271591
5.12,0.342273553
5.121,0.437262003
5.122,0.523162229
5.123,0.591787808
5.124,0.63664194
5.125,0.653553391
5.126,0.641084793
5.127,0.60067334
5.128,0.536490088
5.129,0.455031663
5.13,0.364484314
5.131,0.273922575
5.132,0.192420983
5.133,0.128165788
5.134,0.087653618
5.135,0.075055535
5.136,0.091808735
5.137,0.136475859
5.138,0.20488568
5.139,0.290541405
5.14,0.385256621
5.141,0.479956628
5.142,0.565566726
5.143,0.633900504
5.144,0.678461171
5.145,0.695077506
5.146,0.682312154
5.147,0.641602318
5.148,0.577119068
5.149,0.495359041
5.15,0.404508497
5.151,0.313641984
5.152,0.23183405
5.153,0.167270956
5.154,0.126449344
5.155,0.113540287
5.156,0.129980995
5.157,0.174334118
5.158,0.242428444
5.159,0.327767193
5.16,0.422163963
5.161,0.516544066
5.162,0.601832817
5.163,0.669843814
5.164,0.714080283
5.165,0.730371014
5.166,0.717278663
5.167,0.676240449
5.168,0.611427453
5.169,0.529336326
5.17,0.43815334
5.171,0.346953057
5.172,0.264810038
5.173,0.199910557
5.174,0.15875127
5.175,0.145503262
5.176,0.161603757
5.177,0.20561542
5.178,0.27336705
5.179,0.358361881
5.18,0.452413526
5.181,0.546447311
5.182,0.631388561
5.183,0.699050892
5.184,0.742937541
5.185,0.758877313
5.186,0.745432879
5.187,0.704041468
5.188,0.638874179
5.189,0.556427675
5.19,0.464888243
5.191,0.373330458
5.192,0.290828896
5.193,0.225569845
5.194,0.184049974
5.195,0.170440384
5.196,0.186178313
5.197,0.229826439
5.198,0.297213577
5.199,0.381842974
5.2,0.475528258
5.201,0.569194769
5.202,0.653767848
5.203,0.721061124
5.204,0.764577849
5.205,0.780146843
5.206,0.766330791
5.207,0.724566937
5.208,0.659026395
5.209,0.576205842
5.21,0.484291581
5.211,0.3923582
5.212,0.309480291
5.213,0.243844157
5.214,0.201946482
5.215,0.187958381
5.216,0.203317107
5.217,0.246585354
5.218,0.313591951
5.219,0.39784016
5.22,0.491143625
5.221,0.584427701
5.222,0.668617743
5.223,0.735527396
5.224,0.778659927
5.225,0.79384417
5.226,0.779642827
5.227,0.737493158
5.228,0.671566289
5.229,0.588358914
5.23,0.496057351
5.231,0.403736204
5.232,0.32047008
5.233,0.254445297
5.234,0.212158554
5.235,0.197780982
5.236,0.21274985
5.237,0.255627866
5.238,0.322243874
5.239,0.406101155
5.24,0.499013364
5.241,0.591905873
5.242,0.675704054
5.243,0.742221566
5.244,0.784961691
5.245,0.79975328
5.246,0.78515905
5.247,0.742616275
5.248,0.676296098
5.249,0.592695229
5.25,0.5
5.251,0.407285032
5.252,0.323624946
5.253,0.257206078
5.254,0.21452514
5.255,0.19975328
5.256,0.214327781
5.257,0.256811369
5.258,0.323032903
5.259,0.406495677
5.26,0.499013364
5.261,0.591511351
5.262,0.674915026
5.263,0.741038062
5.264,0.783383759
5.265,0.797780982
5.266,0.782792463
5.267,0.739855494
5.268,0.673141231
5.269,0.589146401
5.27,0.496057351
5.271,0.402948717
5.272,0.318895137
5.273,0.252082961
5.274,0.209008917
5.275,0.19384417
5.276,0.208026017
5.277,0.250117199
5.278,0.315946592
5.279,0.399017504
5.28,0.491143625
5.281,0.583250357
5.282,0.666263102
5.283,0.73199555
5.284,0.773951017
5.285,0.787958381
5.286,0.772580391
5.287,0.729254354
5.288,0.662151442
5.289,0.577768397
5.29,0.484291581
5.291,0.390795646
5.292,0.306355244
5.293,0.239156741
5.294,0.195696881
5.295,0.180146843
5.296,0.19394394
5.297,0.235650927
5.298,0.301096697
5.299,0.383784572
5.3,0.475528258
5.301,0.567253171
5.302,0.649884728
5.303,0.715236636
5.304,0.756812223
5.305,0.770440384
5.306,0.754683884
5.307,0.710980042
5.308,0.643500047
5.309,0.558740655
5.31,0.464888243
5.311,0.371017478
5.312,0.286203028
5.313,0.218631272
5.314,0.174798969
5.315,0.158877313
5.316,0.172303631
5.317,0.213640695
5.318,0.27871741
5.319,0.361037114
5.32,0.452413526
5.321,0.543772078
5.322,0.626038201
5.323,0.691025617
5.324,0.732237667
5.325,0.745503262
5.326,0.729385179
5.327,0.685320754
5.328,0.617481189
5.329,0.532363253
5.33,0.43815334
5.331,0.343926129
5.332,0.258756302
5.333,0.190830252
5.334,0.146644754
5.335,0.130371014
5.336,0.143446373
5.337,0.184433618
5.338,0.249161665
5.339,0.33113387
5.34,0.422163963
5.341,0.513177389
5.342,0.595099596
5.343,0.659744315
5.344,0.700614904
5.345,0.713540287
5.346,0.697083254
5.347,0.652681153
5.348,0.584505201
5.349,0.499052181
5.35,0.404508497
5.351,0.309948845
5.352,0.224447917
5.353,0.156192121
5.354,0.111678244
5.355,0.095077506
5.356,0.107827261
5.357,0.148490307
5.358,0.212895575
5.359,0.294546432
5.36,0.385256621
5.361,0.475951602
5.362,0.557556831
5.363,0.621886056
5.364,0.662442645
5.365,0.675055535
5.366,0.658287528
5.367,0.613575985
5.368,0.545092134
5.369,0.459332771
5.37,0.364484314
5.371,0.269621467
5.372,0.183818937
5.373,0.115263143
5.374,0.070450884
5.375,0.053553391
5.376,0.06600803
5.377,0.106377611
5.378,0.170491077
5.379,0.251851806
5.38,0.342273553
5.381,0.432681788
5.382,0.51400198
5.383,0.578047887
5.384,0.618322889
5.385,0.630655933
5.386,0.613609833
5.387,0.568621961
5.388,0.499863556
5.389,0.413831425
5.39,0.318711995
5.391,0.223579983
5.392,0.137510105
5.393,0.068688792
5.394,0.023612852
5.395,0.006453527
5.396,0.018648194
5.397,0.058759673
5.398,0.122616916
5.399,0.203723312
5.4,0.293892626
5.401,0.384050338
5.402,0.465121927
5.403,0.528921161
5.404,0.568951429
5.405,0.581041689
5.406,0.563754763
5.407,0.518528034
5.408,0.449532749
5.409,0.363265724
5.41,0.267913397
5.411,0.172550494
5.412,0.086251739
5.413,0.017203573
5.414,-0.028097188
5.415,-0.045479292
5.416,-0.033505354
5.417,0.006387454
5.418,0.070028095
5.419,0.150919965
5.42,0.240876837
5.421,0.3308242
5.422,0.411687542
5.423,0.475280637
5.424,0.515106885
5.425,0.52699525
5.426,0.509508563
5.427,0.464084214
5.428,0.394893459
5.429,0.308433121
5.43,0.212889646
5.431,0.117337766
5.432,0.030852215
5.433,-0.038380561
5.434,-0.083863737
5.435,-0.101426055
5.436,-0.089630121
5.437,-0.049913102
5.438,0.013553972
5.439,0.094274505
5.44,0.184062276
5.441,0.273842782
5.442,0.354541515
5.443,0.417972258
5.444,0.457638416
5.445,0.46936896
5.446,0.451726727
5.447,0.406149113
5.448,0.336807381
5.449,0.250198358
5.45,0.154508497
5.451,0.058812537
5.452,-0.027814785
5.453,-0.097187015
5.454,-0.142807324
5.455,-0.160504447
5.456,-0.148840987
5.457,-0.109254104
5.458,-0.045914823
5.459,0.034680265
5.46,0.124344944
5.461,0.214004714
5.462,0.294585074
5.463,0.357899812
5.464,0.397452335
5.465,0.409071621
5.466,0.39132051
5.467,0.345636403
5.468,0.276190566
5.469,0.189479832
5.47,0.093690657
5.471,-0.002102216
5.472,-0.088824046
5.473,-0.158288376
5.474,-0.203998372
5.475,-0.221782767
5.476,-0.21020416
5.477,-0.170699707
5.478,-0.10744043
5.479,-0.026922919
5.48,0.062666617
5.481,0.152253678
5.482,0.232763768
5.483,0.296010675
5.484,0.335497812
5.485,0.347054157
5.486,0.329242553
5.487,0.283500404
5.488,0.213998978
5.489,0.127235111
5.49,0.03139526
5.491,-0.064445831
5.492,-0.151213417
5.493,-0.220721039
5.494,-0.266471864
5.495,-0.28429462
5.496,-0.272751907
5.497,-0.233280878
5.498,-0.170052556
5.499,-0.089563526
5.5,-2.84E-15
5.501,0.089563526
5.502,0.170052556
5.503,0.233280878
5.504,0.272751907
5.505,0.28429462
5.506,0.266471864
5.507,0.220721039
5.508,0.151213417
5.509,0.064445831
5.51,-0.03139526
5.511,-0.127235111
5.512,-0.213998978
5.513,-0.283500404
5.514,-0.329242553
5.515,-0.347054157
5.516,-0.335497812
5.517,-0.296010675
5.518,-0.232763768
5.519,-0.152253678
5.52,-0.062666617
5.521,0.026922919
5.522,0.10744043
5.523,0.170699707
5.524,0.21020416
5.525,0.221782767
5.526,0.203998372
5.527,0.158288376
5.528,0.088824046
5.529,0.002102216
5.53,-0.093690657
5.531,-0.189479832
5.532,-0.276190566
5.533,-0.345636403
5.534,-0.39132051
5.535,-0.409071621
5.536,-0.397452335
5.537,-0.357899812
5.538,-0.294585074
5.539,-0.214004714
5.54,-0.124344944
5.541,-0.034680265
5.542,0.045914823
5.543,0.109254104
5.544,0.148840987
5.545,0.160504447
5.546,0.142807324
5.547,0.097187015
5.548,0.027814785
5.549,-0.058812537
5.55,-0.154508497
5.551,-0.250198358
5.552,-0.336807381
5.553,-0.406149113
5.554,-0.451726727
5.555,-0.46936896
5.556,-0.457638416
5.557,-0.417972258
5.558,-0.354541515
5.559,-0.273842782
5.56,-0.184062276
5.561,-0.094274505
5.562,-0.013553972
5.563,0.049913102
5.564,0.089630121
5.565,0.101426055
5.566,0.083863737
5.567,0.038380561
5.568,-0.030852215
5.569,-0.117337766
5.57,-0.212889646
5.571,-0.308433121
5.572,-0.394893459
5.573,-0.464084214
5.574,-0.509508563
5.575,-0.52699525
5.576,-0.515106885
5.577,-0.475280637
5.578,-0.411687542
5.579,-0.3308242
5.58,-0.240876837
5.581,-0.150919965
5.582,-0.070028095
5.583,-0.006387454
5.584,0.033505354
5.585,0.045479292
5.586,0.028097188
5.587,-0.017203573
5.588,-0.086251739
5.589,-0.172550494
5.59,-0.267913397
5.591,-0.363265724
5.592,-0.449532749
5.593,-0.518528034
5.594,-0.563754763
5.595,-0.581041689
5.596,-0.568951429
5.597,-0.528921161
5.598,-0.465121927
5.599,-0.384050338
5.6,-0.293892626
5.601,-0.203723312
5.602,-0.122616916
5.603,-0.058759673
5.604,-0.018648194
5.605,-0.006453527
5.606,-0.023612852
5.607,-0.068688792
5.608,-0.137510105
5.609,-0.223579983
5.61,-0.318711995
5.611,-0.413831425
5.612,-0.499863556
5.613,-0.568621961
5.614,-0.613609833
5.615,-0.630655933
5.616,-0.618322889
5.617,-0.578047887
5.618,-0.51400198
5.619,-0.432681788
5.62,-0.342273553
5.621,-0.251851806
5.622,-0.170491077
5.623,-0.106377611
5.624,-0.06600803
5.625,-0.053553391
5.626,-0.070450884
5.627,-0.115263143
5.628,-0.183818937
5.629,-0.269621467
5.63,-0.364484314
5.631,-0.459332771
5.632,-0.545092134
5.633,-0.613575985
5.634,-0.658287528
5.635,-0.675055535
5.636,-0.662442645
5.637,-0.621886056
5.638,-0.557556831
5.639,-0.475951602
5.64,-0.385256621
5.641,-0.294546432
5.642,-0.212895575
5.643,-0.148490307
5.644,-0.107827261
5.645,-0.095077506
5.646,-0.111678244
5.647,-0.156192121
5.648,-0.224447917
5.649,-0.309948845
5.65,-0.404508497
5.651,-0.499052181
5.652,-0.584505201
5.653,-0.652681153
5.654,-0.697083254
5.655,-0.713540287
5.656,-0.700614904
5.657,-0.659744315
5.658,-0.595099596
5.659,-0.513177389
5.66,-0.422163963
5.661,-0.33113387
5.662,-0.249161665
5.663,-0.184433618
5.664,-0.143446373
5.665,-0.130371014
5.666,-0.146644754
5.667,-0.190830252
5.668,-0.258756302
5.669,-0.343926129
5.67,-0.43815334
5.671,-0.532363253
5.672,-0.617481189
5.673,-0.685320754
5.674,-0.729385179
5.675,-0.745503262
5.676,-0.732237667
5.677,-0.691025617
5.678,-0.626038201
5.679,-0.543772078
5.68,-0.452413526
5.681,-0.361037114
5.682,-0.27871741
5.683,-0.213640695
5.684,-0.172303631
5.685,-0.158877313
5.686,-0.174798969
5.687,-0.218631272
5.688,-0.286203028
5.689,-0.371017478
5.69,-0.464888243
5.691,-0.558740655
5.692,-0.643500047
5.693,-0.710980042
5.694,-0.754683884
5.695,-0.770440384
5.696,-0.756812223
5.697,-0.715236636
5.698,-0.649884728
5.699,-0.567253171
5.7,-0.475528258
5.701,-0.383784572
5.702,-0.301096697
5.703,-0.235650927
5.704,-0.19394394
5.705,-0.180146843
5.706,-0.195696881
5.707,-0.239156741
5.708,-0.306355244
5.709,-0.390795646
5.71,-0.484291581
5.711,-0.577768397
5.712,-0.662151442
5.713,-0.729254354
5.714,-0.772580391
5.715,-0.787958381
5.716,-0.773951017
5.717,-0.73199555
5.718,-0.666263102
5.719,-0.583250357
5.72,-0.491143625
5.721,-0.399017504
5.722,-0.315946592
5.723,-0.250117199
5.724,-0.208026017
5.725,-0.19384417
5.726,-0.209008917
5.727,-0.252082961
5.728,-0.318895137
5.729,-0.402948717
5.73,-0.496057351
5.731,-0.589146401
5.732,-0.673141231
5.733,-0.739855494
5.734,-0.782792463
5.735,-0.797780982
5.736,-0.783383759
5.737,-0.741038062
5.738,-0.674915026
5.739,-0.591511351
5.74,-0.499013364
5.741,-0.406495677
5.742,-0.323032903
5.743,-0.256811369
5.744,-0.214327781
5.745,-0.19975328
5.746,-0.21452514
5.747,-0.257206078
5.748,-0.323624946
5.749,-0.407285032
5.75,-0.5
5.751,-0.592695229
5.752,-0.676296098
5.753,-0.742616275
5.754,-0.78515905
5.755,-0.79975328
5.756,-0.784961691
5.757,-0.742221566
5.758,-0.675704054
5.759,-0.591905873
5.76,-0.499013364
5.761,-0.406101155
5.762,-0.322243874
5.763,-0.255627866
5.764,-0.21274985
5.765,-0.197780982
5.766,-0.212158554
5.767,-0.254445297
5.768,-0.32047008
5.769,-0.403736204
5.77,-0.496057351
5.771,-0.588358914
5.772,-0.671566289
5.773,-0.737493158
5.774,-0.779642827
5.775,-0.79384417
5.776,-0.778659927
5.777,-0.735527396
5.778,-0.668617743
5.779,-0.584427701
5.78,-0.491143625
5.781,-0.39784016
5.782,-0.313591951
5.783,-0.246585354
5.784,-0.203317107
5.785,-0.187958381
5.786,-0.201946482
5.787,-0.243844157
5.788,-0.309480291
5.789,-0.3923582
5.79,-0.484291581
5.791,-0.576205842
5.792,-0.659026395
5.793,-0.724566937
5.794,-0.766330791
5.795,-0.780146843
5.796,-0.764577849
5.797,-0.721061124
5.798,-0.653767848
5.799,-0.569194769
5.8,-0.475528258
5.801,-0.381842974
5.802,-0.297213577
5.803,-0.229826439
5.804,-0.186178313
5.805,-0.170440384
5.806,-0.184049974
5.807,-0.225569845
5.808,-0.290828896
5.809,-0.373330458
5.81,-0.464888243
5.811,-0.556427675
5.812,-0.638874179
5.813,-0.704041468
5.814,-0.745432879
5.815,-0.758877313
5.816,-0.742937541
5.817,-0.699050892
5.818,-0.631388561
5.819,-0.546447311
5.82,-0.452413526
5.821,-0.358361881
5.822,-0.27336705
5.823,-0.20561542
5.824,-0.161603757
5.825,-0.145503262
5.826,-0.15875127
5.827,-0.199910557
5.828,-0.264810038
5.829,-0.346953057
5.83,-0.43815334
5.831,-0.529336326
5.832,-0.611427453
5.833,-0.676240449
5.834,-0.717278663
5.835,-0.730371014
5.836,-0.714080283
5.837,-0.669843814
5.838,-0.601832817
5.839,-0.516544066
5.84,-0.422163963
5.841,-0.327767193
5.842,-0.242428444
5.843,-0.174334118
5.844,-0.129980995
5.845,-0.113540287
5.846,-0.126449344
5.847,-0.167270956
5.848,-0.23183405
5.849,-0.313641984
5.85,-0.404508497
5.851,-0.495359041
5.852,-0.577119068
5.853,-0.641602318
5.854,-0.682312154
5.855,-0.695077506
5.856,-0.678461171
5.857,-0.633900504
5.858,-0.565566726
5.859,-0.479956628
5.86,-0.385256621
5.861,-0.290541405
5.862,-0.20488568
5.863,-0.136475859
5.864,-0.091808735
5.865,-0.075055535
5.866,-0.087653618
5.867,-0.128165788
5.868,-0.192420983
5.869,-0.273922575
5.87,-0.364484314
5.871,-0.455031663
5.872,-0.536490088
5.873,-0.60067334
5.874,-0.641084793
5.875,-0.653553391
5.876,-0.63664194
5.877,-0.591787808
5.878,-0.523162229
5.879,-0.437262003
5.88,-0.342273553
5.881,-0.247271591
5.882,-0.161330828
5.883,-0.09263769
5.884,-0.047688979
5.885,-0.030655933
5.886,-0.042975923
5.887,-0.083211764
5.888,-0.147192405
5.889,-0.228421228
5.89,-0.318711995
5.891,-0.408990179
5.892,-0.490181256
5.893,-0.554098989
5.894,-0.594246761
5.895,-0.606453527
5.896,-0.589282104
5.897,-0.544169869
5.898,-0.475288067
5.899,-0.389133508
5.9,-0.293892626
5.901,-0.198640142
5.902,-0.112450776
5.903,-0.043510964
5.904,0.00168248
5.905,0.018958311
5.906,0.006879147
5.907,-0.033117837
5.908,-0.096861598
5.909,-0.177855528
5.91,-0.267913397
5.911,-0.35796069
5.912,-0.438922891
5.913,-0.50261377
5.914,-0.542536722
5.915,-0.554520708
5.916,-0.537128556
5.917,-0.491797651
5.918,-0.422699246
5.919,-0.336330161
5.92,-0.240876837
5.921,-0.145414004
5.922,-0.05901639
5.923,0.010129559
5.924,0.055527025
5.925,0.07300475
5.926,0.061125347
5.927,0.021325983
5.928,-0.042222308
5.929,-0.123022925
5.93,-0.212889646
5.931,-0.302747963
5.932,-0.383523366
5.933,-0.447029636
5.934,-0.486770173
5.935,-0.498573945
5.936,-0.481003788
5.937,-0.435497094
5.938,-0.366225123
5.939,-0.279684701
5.94,-0.184062276
5.941,-0.088432585
5.942,-0.001870364
5.943,0.067437938
5.944,0.112995493
5.945,0.13063104
5.946,0.118907183
5.947,0.079261083
5.948,0.015863771
5.949,-0.064788162
5.95,-0.154508497
5.951,-0.244222733
5.952,-0.324856366
5.953,-0.388223182
5.954,-0.427826586
5.955,-0.439495553
5.956,-0.421792923
5.957,-0.376156093
5.958,-0.306756329
5.959,-0.220090461
5.96,-0.124344944
5.961,-0.028594517
5.962,0.058086077
5.963,0.127510385
5.964,0.173181574
5.965,0.190928379
5.966,0.1793134
5.967,0.139773794
5.968,0.076480585
5.969,-0.004069636
5.97,-0.093690657
5.971,-0.18330798
5.972,-0.263847105
5.973,-0.327121821
5.974,-0.366635537
5.975,-0.378217233
5.976,-0.360429749
5.977,-0.31471049
5.978,-0.245230721
5.979,-0.158487278
5.98,-0.062666617
5.981,0.033156518
5.982,0.119907383
5.983,0.189399521
5.984,0.235136097
5.985,0.252945843
5.986,0.241391357
5.987,0.201909793
5.988,0.138672173
5.989,0.058175085
5.99,-0.03139526
5.991,-0.120964366
5.992,-0.201457735
5.993,-0.264689157
5.994,-0.304162046
5.995,-0.31570538
5.996,-0.297882003
5.997,-0.252129318
5.998,-0.182618596
5.999,-0.09584667
6,-3.13E-14
6.001,0.09584667
6.002,0.182618596
6.003,0.252129318
6.004,0.297882003
6.005,0.31570538
6.006,0.304162046
6.007,0.264689157
6.008,0.201457735
6.009,0.120964366
6.01,0.03139526
6.011,-0.058175085
6.012,-0.138672173
6.013,-0.201909793
6.014,-0.241391357
6.015,-0.252945843
6.016,-0.235136097
6.017,-0.189399521
6.018,-0.119907383
6.019,-0.033156518
6.02,0.062666617
6.021,0.158487278
6.022,0.245230721
6.023,0.31471049
6.024,0.360429749
6.025,0.378217233
6.026,0.366635537
6.027,0.327121821
6.028,0.263847105
6.029,0.18330798
6.03,0.093690657
6.031,0.004069636
6.032,-0.076480585
6.033,-0.139773794
6.034,-0.1793134
6.035,-0.190928379
6.036,-0.173181574
6.037,-0.127510385
6.038,-0.058086077
6.039,0.028594517
6.04,0.124344944
6.041,0.220090461
6.042,0.306756329
6.043,0.376156093
6.044,0.421792923
6.045,0.439495553
6.046,0.427826586
6.047,0.388223182
6.048,0.324856366
6.049,0.244222733
6.05,0.154508497
6.051,0.064788162
6.052,-0.015863771
6.053,-0.079261083
6.054,-0.118907183
6.055,-0.13063104
6.056,-0.112995493
6.057,-0.067437938
6.058,0.001870364
6.059,0.088432585
6.06,0.184062276
6.061,0.279684701
6.062,0.366225123
6.063,0.435497094
6.064,0.481003788
6.065,0.498573945
6.066,0.486770173
6.067,0.447029636
6.068,0.383523366
6.069,0.302747963
6.07,0.212889646
6.071,0.123022925
6.072,0.042222308
6.073,-0.021325983
6.074,-0.061125347
6.075,-0.07300475
6.076,-0.055527025
6.077,-0.010129559
6.078,0.05901639
6.079,0.145414004
6.08,0.240876837
6.081,0.336330161
6.082,0.422699246
6.083,0.491797651
6.084,0.537128556
6.085,0.554520708
6.086,0.542536722
6.087,0.50261377
6.088,0.438922891
6.089,0.35796069
6.09,0.267913397
6.091,0.177855528
6.092,0.096861598
6.093,0.033117837
6.094,-0.006879147
6.095,-0.018958311
6.096,-0.00168248
6.097,0.043510964
6.098,0.112450776
6.099,0.198640142
6.1,0.293892626
6.101,0.389133508
6.102,0.475288067
6.103,0.544169869
6.104,0.589282104
6.105,0.606453527
6.106,0.594246761
6.107,0.554098989
6.108,0.490181256
6.109,0.408990179
6.11,0.318711995
6.111,0.228421228
6.112,0.147192405
6.113,0.083211764
6.114,0.042975923
6.115,0.030655933
6.116,0.047688979
6.117,0.09263769
6.118,0.161330828
6.119,0.247271591
6.12,0.342273553
6.121,0.437262003
6.122,0.523162229
6.123,0.591787808
6.124,0.63664194
6.125,0.653553391
6.126,0.641084793
6.127,0.60067334
6.128,0.536490088
6.129,0.455031663
6.13,0.364484314
6.131,0.273922575
6.132,0.192420983
6.133,0.128165788
6.134,0.087653618
6.135,0.075055535
6.136,0.091808735
6.137,0.136475859
6.138,0.20488568
6.139,0.290541405
6.14,0.385256621
6.141,0.479956628
6.142,0.565566726
6.143,0.633900504
6.144,0.678461171
6.145,0.695077506
6.146,0.682312154
6.147,0.641602318
6.148,0.577119068
6.149,0.495359041
6.15,0.404508497
6.151,0.313641984
6.152,0.23183405
6.153,0.167270956
6.154,0.126449344
6.155,0.113540287
6.156,0.129980995
6.157,0.174334118
6.158,0.242428444
6.159,0.327767193
6.16,0.422163963
6.161,0.516544066
6.162,0.601832817
6.163,0.669843814
6.164,0.714080283
6.165,0.730371014
6.166,0.717278663
6.167,0.676240449
6.168,0.611427453
6.169,0.529336326
6.17,0.43815334
6.171,0.346953057
6.172,0.264810038
6.173,0.199910557
6.174,0.15875127
6.175,0.145503262
6.176,0.161603757
6.177,0.20561542
6.178,0.27336705
6.179,0.358361881
6.18,0.452413526
6.181,0.546447311
6.182,0.631388561
6.183,0.699050892
6.184,0.742937541
6.185,0.758877313
6.186,0.745432879
6.187,0.704041468
6.188,0.638874179
6.189,0.556427675
6.19,0.464888243
6.191,0.373330458
6.192,0.290828896
6.193,0.225569845
6.194,0.184049974
6.195,0.170440384
6.196,0.186178313
6.197,0.229826439
6.198,0.297213577
6.199,0.381842974
6.2,0.475528258
6.201,0.569194769
6.202,0.653767848
6.203,0.721061124
6.204,0.764577849
6.205,0.780146843
6.206,0.766330791
6.207,0.724566937
6.208,0.659026395
6.209,0.576205842
6.21,0.484291581
6.211,0.3923582
6.212,0.309480291
6.213,0.243844157
6.214,0.201946482
6.215,0.187958381
6.216,0.203317107
6.217,0.246585354
6.218,0.313591951
6.219,0.39784016
6.22,0.491143625
6.221,0.584427701
6.222,0.668617743
6.223,0.735527396
6.224,0.778659927
6.225,0.79384417
6.226,0.779642827
6.227,0.737493158
6.228,0.671566289
6.229,0.588358914
6.23,0.496057351
6.231,0.403736204
6.232,0.32047008
6.233,0.254445297
6.234,0.212158554
6.235,0.197780982
6.236,0.21274985
6.237,0.255627866
6.238,0.322243874
6.239,0.406101155
6.24,0.499013364
6.241,0.591905873
6.242,0.675704054
6.243,0.742221566
6.244,0.784961691
6.245,0.79975328
6.246,0.78515905
6.247,0.742616275
6.248,0.676296098
6.249,0.592695229
6.25,0.5
6.251,0.407285032
6.252,0.323624946
6.253,0.257206078
6.254,0.21452514
6.255,0.19975328
6.256,0.214327781
6.257,0.256811369
6.258,0.323032903
6.259,0.406495677
6.26,0.499013364
6.261,0.591511351
6.262,0.674915026
6.263,0.741038062
6.264,0.783383759
6.265,0.797780982
6.266,0.782792463
6.267,0.739855494
6.268,0.673141231
6.269,0.589146401
6.27,0.496057351
6.271,0.402948717
6.272,0.318895137
6.273,0.252082961
6.274,0.209008917
6.275,0.19384417
6.276,0.208026017
6.277,0.250117199
6.278,0.315946592
6.279,0.399017504
6.28,0.491143625
6.281,0.583250357
6.282,0.666263102
6.283,0.73199555
6.284,0.773951017
6.285,0.787958381
6.286,0.772580391
6.287,0.729254354
6.288,0.662151442
6.289,0.577768397
6.29,0.484291581
6.291,0.390795646
6.292,0.306355244
6.293,0.239156741
6.294,0.195696881
6.295,0.180146843
6.296,0.19394394
6.297,0.235650927
6.298,0.301096697
6.299,0.383784572
6.3,0.475528258
6.301,0.567253171
6.302,0.649884728
6.303,0.715236636
6.304,0.756812223
6.305,0.770440384
6.306,0.754683884
6.307,0.710980042
6.308,0.643500047
6.309,0.558740655
6.31,0.464888243
6.311,0.371017478
6.312,0.286203028
6.313,0.218631272
6.314,0.174798969
6.315,0.158877313
6.316,0.172303631
6.317,0.213640695
6.318,0.27871741
6.319,0.361037114
6.32,0.452413526
6.321,0.543772078
6.322,0.626038201
6.323,0.691025617
6.324,0.732237667
6.325,0.745503262
6.326,0.729385179
6.327,0.685320754
6.328,0.617481189
6.329,0.532363253
6.33,0.43815334
6.331,0.343926129
6.332,0.258756302
6.333,0.190830252
6.334,0.146644754
6.335,0.130371014
6.336,0.143446373
6.337,0.184433618
6.338,0.249161665
6.339,0.33113387
6.34,0.422163963
6.341,0.513177389
6.342,0.595099596
6.343,0.659744315
6.344,0.700614904
6.345,0.713540287
6.346,0.697083254
6.347,0.652681153
6.348,0.584505201
6.349,0.499052181
6.35,0.404508497
6.351,0.309948845
6.352,0.224447917
6.353,0.156192121
6.354,0.111678244
6.355,0.095077506
6.356,0.107827261
6.357,0.148490307
6.358,0.212895575
6.359,0.294546432
6.36,0.385256621
6.361,0.475951602
6.362,0.557556831
6.363,0.621886056
6.364,0.662442645
6.365,0.675055535
6.366,0.658287528
6.367,0.613575985
6.368,0.545092134
6.369,0.459332771
6.37,0.364484314
6.371,0.269621467
6.372,0.183818937
6.373,0.115263143
6.374,0.070450884
6.375,0.053553391
6.376,0.06600803
6.377,0.106377611
6.378,0.170491077
6.379,0.251851806
6.38,0.342273553
6.381,0.432681788
6.382,0.51400198
6.383,0.578047887
6.384,0.618322889
6.385,0.630655933
6.386,0.613609833
6.387,0.568621961
6.388,0.499863556
6.389,0.413831425
6.39,0.318711995
6.391,0.223579983
6.392,0.137510105
6.393,0.068688792
6.394,0.023612852
6.395,0.006453527
6.396,0.018648194
6.397,0.058759673
6.398,0.122616916
6.399,0.203723312
